,Unnamed: 0,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
1209,129,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1079884767532349,73.2219409942627
1210,130,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.155323147773743,74.40627813339233
1211,131,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.2053455114364624,77.26452207565308
1212,132,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1561667919158936,79.73252177238464
1213,133,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1234077215194702,79.17898893356323
1214,134,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.209827184677124,80.30238389968872
1215,135,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1735429763793943,79.03521800041199
1216,136,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.14256751537323,75.36380076408386
1217,137,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.111292004585266,75.10267972946167
1218,138,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1422158479690552,75.26283288002014
1219,139,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1245532035827637,72.71596837043762
1220,140,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1562700271606443,77.53968501091003
1221,141,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1549121141433716,76.8117413520813
1222,142,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1528831720352173,76.454922914505
1223,143,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.219516038894653,76.42944002151489
1224,144,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1683640480041504,72.6583023071289
1225,145,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1794593334197998,73.52068424224854
1226,146,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1720865964889526,92.3828649520874
1227,147,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1379024982452393,91.92886805534364
1228,148,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.158114314079285,103.57605624198914
1229,149,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1554555892944336,77.88022637367249
1230,150,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.176742434501648,76.52880311012268
1231,151,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.2495273351669312,77.69588851928711
1232,152,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1422321796417236,72.30820894241333
1233,153,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.2438992261886597,76.13250851631165
1234,154,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1277292966842651,73.92567276954651
1235,155,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1406793594360352,72.54251170158386
1236,156,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.2284233570098877,77.0005271434784
1237,157,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1650506258010864,76.5783622264862
1238,158,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.2059727907180786,76.1675009727478
1239,159,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.207817316055298,76.72666120529175
1240,160,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1700648069381714,77.15800619125366
1241,161,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1638898849487305,77.24703669548035
1242,162,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.2397558689117432,73.25058388710022
1243,163,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1515631675720217,72.61297106742859
1244,164,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1536617279052734,76.33390498161316
1245,165,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1338292360305786,75.98943948745728
1246,166,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1536508798599243,76.30975031852722
1247,167,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1898287534713743,76.05648398399353
1248,168,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.115363597869873,72.60319018363953
1249,169,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1216310262680054,72.48595070838928
1250,170,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1318504810333252,72.41476273536682
1251,171,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1503410339355469,72.43500852584839
1252,172,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.141690731048584,75.58074855804443
1253,173,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.122614860534668,75.59866428375244
1254,174,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1817080974578855,75.44419717788696
1255,175,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.125029444694519,75.45102643966675
1256,176,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.0761817693710327,72.124760389328
1257,177,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1490955352783203,72.21002721786499
1258,178,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1213886737823486,72.39777040481567
1259,179,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1917810440063477,72.87325716018677
1260,180,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1376969814300537,75.78503465652466
1261,181,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1874985694885254,75.36607718467712
1262,182,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1497142314910889,75.5461630821228
1263,183,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.239996314048767,76.0732090473175
1264,184,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.119594693183899,72.2975082397461
1265,185,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1159701347351074,72.2530517578125
1266,186,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.2427268028259275,72.6226224899292
1267,187,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.2018932104110718,73.03011775016785
1268,188,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.149999976158142,77.44383525848389
1269,189,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1287983655929563,77.30801939964294
1270,190,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1699705123901367,77.09024977684021
1271,191,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.168226957321167,77.80678391456604
1272,192,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1389286518096924,75.85586905479431
1273,193,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1863230466842651,73.53564524650574
1274,194,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1062426567077637,73.79397225379944
1275,195,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1702274084091189,73.52111983299255
1276,196,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1810972690582275,77.34786868095398
1277,197,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1227630376815796,76.34988260269165
1278,198,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1824417114257812,77.95014357566833
1279,199,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.2024245262145996,84.05838179588318
1280,200,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1402300596237185,87.9885323047638
1281,201,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1210741996765137,75.32835865020752
1282,202,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1728571653366089,75.53068804740906
1283,203,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.0670735836029053,75.36340379714966
1284,204,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1385952234268188,77.48293113708496
1285,205,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1677511930465698,81.36361408233643
1286,206,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.16294527053833,81.08888506889343
1287,207,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.155921220779419,81.6447184085846
1288,208,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1679649353027344,78.49479341506958
1289,209,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1179139614105225,75.75734305381775
1290,210,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.156377911567688,73.0054783821106
1291,211,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1770912408828735,72.60962533950806
1292,212,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.161099553108215,76.49848437309265
1293,213,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.15763258934021,76.65199089050293
1294,214,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1884164810180664,76.91412878036499
1295,215,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1621159315109253,76.9861536026001
1296,216,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.1719878911972046,73.50365781784058
1297,217,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.133863091468811,71.99550771713257
1298,218,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1146312952041626,71.8943247795105
1299,219,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.0896024703979492,72.09865427017212
1300,220,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.123131275177002,75.499431848526
1301,221,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1756654977798462,76.13024377822876
1302,222,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.126293420791626,76.17667436599731
1303,223,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1643961668014526,76.3722767829895
1304,224,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.135670185089111,72.53968644142151
1305,225,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1736693382263184,72.31166052818298
1306,226,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.1392539739608765,72.08651041984558
1307,227,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.111134052276611,71.79609799385071
1308,228,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.2034815549850464,75.45766639709473
1309,229,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1452186107635498,75.98684453964233
1310,230,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1964378356933594,75.64377021789551
1311,231,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.157336711883545,76.33765077590942
1312,232,five_nodes,STGCN,0.2,rand,2,4,nearest,100,1.0798208713531494,73.15012121200562
1313,233,five_nodes,STGCN,0.2,rand,2,4,linear,100,1.1157201528549194,72.75604271888733
1314,234,five_nodes,STGCN,0.4,rand,2,4,nearest,100,1.087024211883545,76.86363363265991
1315,235,five_nodes,STGCN,0.4,rand,2,4,linear,100,1.1336581707000732,73.31093788146973
1316,236,five_nodes,IT-STGCN,0.2,rand,2,4,nearest,100,1.1467039585113523,78.60069298744202
1317,237,five_nodes,IT-STGCN,0.2,rand,2,4,linear,100,1.1793389320373535,76.18767738342285
1318,238,five_nodes,IT-STGCN,0.4,rand,2,4,nearest,100,1.1867647171020508,76.07887101173401
1319,239,five_nodes,IT-STGCN,0.4,rand,2,4,linear,100,1.1524968147277832,76.00171375274658
1320,0,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1592994928359983,71.95672965049744
1321,1,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1302359104156494,71.94659686088562
1322,2,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1875977516174316,72.10002112388611
1323,3,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1761966943740845,72.07675623893738
1324,4,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.2186599969863892,76.03138446807861
1325,5,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1215764284133911,75.6005756855011
1326,6,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.261770486831665,76.52840375900269
1327,7,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1717774868011477,76.42948627471924
1328,8,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.157733917236328,73.26527738571167
1329,9,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.0894994735717771,72.98886060714722
1330,10,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.0917980670928955,73.08741283416748
1331,11,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1934900283813477,73.05402088165283
1332,12,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.232575297355652,76.24028873443604
1333,13,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1723071336746216,75.82353067398071
1334,14,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1352988481521606,75.89027690887451
1335,15,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1501762866973877,76.08776497840881
1336,16,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1267846822738647,71.97804737091064
1337,17,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1659263372421265,72.60206770896912
1338,18,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.0650702714920044,74.86190462112427
1339,19,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.289348006248474,73.01905608177185
1340,20,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.254137396812439,76.57764744758606
1341,21,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.183407187461853,76.53909492492676
1342,22,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1166809797286987,76.21879959106445
1343,23,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.076792597770691,76.34950542449951
1344,24,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.0599303245544434,72.19636178016663
1345,25,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1214275360107422,72.71832585334778
1346,26,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.2826762199401855,73.38134837150574
1347,27,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.3205660581588743,72.69497394561768
1348,28,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.226341724395752,77.41651582717896
1349,29,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1702847480773926,79.40169858932495
1350,30,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.209468126296997,76.95224690437317
1351,31,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1785240173339844,76.69775032997131
1352,32,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1419389247894287,73.28689074516296
1353,33,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1343117952346802,73.23726606369019
1354,34,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.2011669874191284,72.85209965705872
1355,35,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.142572045326233,72.78232526779175
1356,36,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.2485369443893433,76.23633027076721
1357,37,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.19273042678833,76.6388783454895
1358,38,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.136836290359497,76.65982508659363
1359,39,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1211771965026855,76.5994942188263
1360,40,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1730231046676636,73.08255696296692
1361,41,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1157265901565552,73.39373278617859
1362,42,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1047096252441406,73.12333059310913
1363,43,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1553773880004885,73.1939287185669
1364,44,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1126811504364014,77.2619457244873
1365,45,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.155970335006714,76.88375806808472
1366,46,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1929728984832764,77.5712103843689
1367,47,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.2608855962753296,77.04378056526184
1368,48,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.107741355895996,72.75098466873169
1369,49,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1839789152145386,72.84576630592346
1370,50,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1594746112823486,75.06737613677979
1371,51,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.166459083557129,77.64474582672119
1372,52,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1749053001403809,76.35264563560486
1373,53,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.2203621864318848,76.31346821784973
1374,54,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.142493724822998,76.55679154396057
1375,55,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.230241298675537,76.51922011375427
1376,56,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1228567361831665,72.92752194404602
1377,57,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1459366083145142,72.79262280464172
1378,58,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1163536310195925,72.35162949562073
1379,59,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1922286748886108,73.22449684143066
1380,60,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.111637830734253,79.16413497924805
1381,61,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.164604663848877,78.76609778404236
1382,62,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.137255072593689,79.7760009765625
1383,63,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1803512573242188,78.34539008140564
1384,64,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1507582664489746,72.51553153991699
1385,65,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1201053857803345,72.05244374275208
1386,66,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1422592401504517,72.30971097946167
1387,67,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1625062227249146,72.12000608444214
1388,68,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.2090708017349243,75.53650951385498
1389,69,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.154465913772583,75.71986293792725
1390,70,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1910662651062012,75.67075967788696
1391,71,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1787877082824707,75.66280913352966
1392,72,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1774568557739258,72.44446182250977
1393,73,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.193401336669922,73.64506912231445
1394,74,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.197197675704956,73.22303867340088
1395,75,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.168305516242981,71.99249958992004
1396,76,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1019985675811768,77.18840456008911
1397,77,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.129523515701294,77.83982539176941
1398,78,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.0957107543945312,76.83344721794128
1399,79,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.142306566238403,76.13850665092468
1400,80,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1498867273330688,72.40986180305481
1401,81,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.075737476348877,75.39613056182861
1402,82,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1023331880569458,75.59379959106445
1403,83,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1105471849441528,72.55894875526428
1404,84,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.150705337524414,76.08691239356995
1405,85,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.2140541076660156,76.31920123100281
1406,86,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.108925461769104,76.20981955528259
1407,87,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1653701066970823,76.28054332733154
1408,88,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1217873096466064,72.96666121482849
1409,89,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1711862087249756,73.18364214897156
1410,90,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1167476177215576,72.89731860160828
1411,91,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.0900750160217283,72.84506320953369
1412,92,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.2152668237686155,76.48489546775818
1413,93,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1328186988830566,76.24399900436401
1414,94,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.170230746269226,76.32026624679565
1415,95,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.107620358467102,75.88219666481018
1416,96,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1081748008728027,72.27795767784119
1417,97,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.0665843486785889,72.3986644744873
1418,98,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.2210801839828491,72.81810903549194
1419,99,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1690032482147217,72.75834345817566
1420,100,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1670862436294556,76.40919733047485
1421,101,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1730761528015137,80.63430547714233
1422,102,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1543583869934082,78.07352590560913
1423,103,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1523749828338623,75.83000922203064
1424,104,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.0518759489059448,71.91719388961792
1425,105,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.0817577838897705,71.82685852050781
1426,106,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1111323833465576,72.37686395645142
1427,107,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.197399020195007,72.46741700172424
1428,108,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1586463451385498,76.14601731300354
1429,109,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.124133586883545,76.51952528953552
1430,110,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1326777935028076,76.4937834739685
1431,111,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.123560070991516,75.57855296134949
1432,112,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1211998462677002,73.33328080177307
1433,113,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.174688458442688,72.1732542514801
1434,114,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1118183135986328,72.1048698425293
1435,115,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1786211729049685,73.55973553657532
1436,116,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.2118749618530271,76.29966378211975
1437,117,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.211053490638733,76.64118123054504
1438,118,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.143251657485962,76.69287729263306
1439,119,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1586849689483645,76.44797825813293
1440,120,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1539738178253174,72.95151972770691
1441,121,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1009682416915894,90.26597762107848
1442,122,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.169331192970276,94.95585346221924
1443,123,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.2365543842315674,94.25918507575987
1444,124,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.174643635749817,97.2979097366333
1445,125,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1572394371032717,97.88534450531006
1446,126,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1353631019592283,97.24060130119324
1447,127,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.13163161277771,98.28529119491576
1448,128,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1270134449005127,88.04555416107178
1449,129,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.133618712425232,72.82901954650879
1450,130,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1413755416870115,74.79950046539307
1451,131,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.3323405981063845,73.29779887199402
1452,132,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1921758651733398,76.58273792266846
1453,133,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1681238412857056,78.59253597259521
1454,134,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.2131905555725098,78.47463130950928
1455,135,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.211357355117798,76.95951104164124
1456,136,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.2741245031356812,76.11195969581604
1457,137,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1573100090026855,75.37065196037292
1458,138,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.0979079008102417,76.06583452224731
1459,139,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1459388732910156,75.50035881996155
1460,140,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.218254804611206,79.24429726600647
1461,141,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.1471575498580933,78.35755944252014
1462,142,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.22131085395813,76.44853234291077
1463,143,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.139163374900818,77.29755783081055
1464,144,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1525676250457764,79.33813190460205
1465,145,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1307896375656128,73.12702465057373
1466,146,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1821081638336182,73.18058705329895
1467,147,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1616472005844116,73.11994862556458
1468,148,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.1013126373291016,79.43294215202332
1469,149,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.247417449951172,78.46364402770996
1470,150,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1624473333358765,77.62235999107361
1471,151,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.305777907371521,79.39925622940063
1472,152,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.1829893589019775,86.0029776096344
1473,153,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1800519227981567,92.75914907455444
1474,154,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.1652438640594482,93.47832036018372
1475,155,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.2187931537628174,93.67360281944276
1476,156,five_nodes,IT-STGCN,0.6,rand,2,4,nearest,100,1.18768572807312,100.78805470466614
1477,157,five_nodes,IT-STGCN,0.6,rand,2,4,linear,100,1.2134687900543213,99.84872102737428
1478,158,five_nodes,IT-STGCN,0.8,rand,2,4,nearest,100,1.1360578536987305,98.32963514328004
1479,159,five_nodes,IT-STGCN,0.8,rand,2,4,linear,100,1.1857296228408811,98.40915846824646
1480,160,five_nodes,STGCN,0.6,rand,2,4,nearest,100,1.13921058177948,87.31846070289612
1481,161,five_nodes,STGCN,0.6,rand,2,4,linear,100,1.1699070930480957,73.41971397399902
1482,162,five_nodes,STGCN,0.8,rand,2,4,nearest,100,1.2358211278915403,72.69874668121338
1483,163,five_nodes,STGCN,0.8,rand,2,4,linear,100,1.1796107292175293,72.97458839416504
