dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.1009836196899414
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.0409919023513794
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.078000783920288
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.0504149198532104
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.0911675691604614
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0226824283599854
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0254037380218506
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.0176807641983032
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.02014422416687
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.0476306676864624
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.017238974571228
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.059223771095276
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0674114227294922
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.034737229347229
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.1293898820877075
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.0567808151245115
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.092321276664734
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0051016807556152
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.019577980041504
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.0312864780426023
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.0188347101211548
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.026916265487671
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.017078518867493
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0426095724105835
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.081002950668335
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.038796305656433
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.0787194967269895
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.0334725379943848
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.0867365598678589
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0219099521636963
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0085148811340332
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,0.9996238350868224
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.020119547843933
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.054325819015503
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.0268094539642334
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0532585382461548
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0696969032287598
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.0530526638031006
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.077884316444397
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.053768754005432
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.1225978136062622
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.015910029411316
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.016210913658142
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.028706431388855
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.0172559022903442
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.019964337348938
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.0203701257705688
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.039583683013916
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.080438256263733
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.0394552946090698
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.0853700637817385
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.052371859550476
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.1321518421173096
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.006744623184204
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0298402309417725
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.040759801864624
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.0155916213989258
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.0304018259048462
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.0119578838348389
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0542713403701782
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0858142375946045
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.0638536214828491
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.106055498123169
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.044434666633606
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.0712382793426514
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0131281614303589
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0312631130218506
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.0332759618759155
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.012495517730713
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.026304841041565
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.0286808013916016
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0687263011932373
chickenpox,STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0790143013000488
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.044917345046997
chickenpox,STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.1245607137680054
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.0431649684906006
chickenpox,STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.090660810470581
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,linear,50.0,1.0144277811050415
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,16.0,cubic,50.0,1.0281466245651243
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,linear,50.0,1.0321558713912964
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,24.0,cubic,50.0,1.0296112298965454
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,linear,50.0,1.034059762954712
chickenpox,IT-STGCN,GConvGRU,0.4,rand,4,32.0,cubic,50.0,1.0171949863433838
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0698617696762085
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1383591890335083
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.1175037622451782
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1106009483337402
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0616194009780884
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.126112461090088
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.02578604221344
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0353120565414429
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.035181164741516
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.016586184501648
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.036265850067139
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0442196130752563
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.060968279838562
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.139911651611328
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0415552854537964
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1819041967391968
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0716477632522583
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1734167337417605
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0051634311676023
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.050688624382019
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0132184028625488
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0501387119293213
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0619499683380127
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0637423992156982
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.096185564994812
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1646109819412231
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.093438982963562
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1239718198776243
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0862314701080322
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1150541305541992
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0376555919647217
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0455448627471924
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.039087176322937
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.038274884223938
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0489321947097778
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0540956258773804
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.088341236114502
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1057738065719604
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0618209838867188
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0855766534805298
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0911152362823486
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1228904724121094
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0550537109375
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0360667705535889
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.047928810119629
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.046629786491394
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0340964794158936
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0345990657806396
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.093327283859253
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1223942041397097
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0832993984222412
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0852757692337036
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.1184570789337158
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.158993363380432
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0385925769805908
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0075770616531372
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.033034324645996
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0298210382461548
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0457055568695068
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.046178698539734
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0592907667160034
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.095630407333374
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0889523029327393
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1069890260696411
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0652323961257937
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0720067024230957
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0309149026870728
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.037401795387268
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0330350399017334
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0462064743041992
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0854517221450806
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0243330001831057
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0563570261001587
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.12252938747406
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0879884958267212
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1168861389160156
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0778343677520752
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1549317836761477
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0365272760391235
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0123528242111206
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.035957932472229
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0065159797668457
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0465941429138184
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0597823858261108
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0752867460250854
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1266781091690063
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.069477915763855
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1295084953308103
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0812333822250366
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.109526515007019
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0089919567108154
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.027992844581604
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.028534770011902
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.014495849609375
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0589830875396729
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.035467505455017
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.098485231399536
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1221076250076294
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0798232555389404
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1152737140655518
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0510814189910889
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1014858484268188
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0143276453018188
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.042972445487976
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0296685695648191
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0225698947906494
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0148000717163086
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.045075535774231
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0944879055023191
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1233491897583008
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.079618215560913
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1193381547927856
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0640259981155396
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.102333426475525
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0143086910247805
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0286219120025637
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0177969932556152
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0177874565124512
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0404424667358398
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.012178897857666
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0968624353408811
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.120272517204285
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.067143440246582
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1562461853027344
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0643824338912964
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1267434358596802
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0145907402038574
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0197328329086304
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.014288067817688
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0622793436050415
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0184752941131592
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0302634239196775
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0529969930648804
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0896579027175903
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.083796739578247
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0992244482040403
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.091830849647522
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1214256286621094
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0466952323913574
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0265339612960815
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0159528255462646
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0389939546585083
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.01877760887146
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0086495876312256
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0606590509414673
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.2300132513046265
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0491257905960083
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0975050926208496
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0717934370040894
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1174664497375488
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0175371170043943
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.037112593650818
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.018370270729065
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0204449892044067
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0232146978378296
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0310242176055908
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0637108087539673
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.123809814453125
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0667493343353271
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0849473476409912
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.092676877975464
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.131671667098999
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.017089605331421
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0104845762252808
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0324368476867676
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.031767964363098
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.040419578552246
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0167410373687744
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0685312747955322
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1604499816894531
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0962810516357422
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.094778060913086
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0585176944732666
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.101923942565918
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.02312970161438
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0120285749435425
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.015976071357727
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0348206758499146
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0423728227615356
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0050837993621826
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0534998178482056
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.1204452514648438
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0762406587600708
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.100618600845337
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0875614881515503
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1438722610473633
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0160611867904663
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0202665328979492
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0328179597854614
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0402648448944092
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.03098726272583
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.0224519968032837
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.074370265007019
chickenpox,STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0672590732574463
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0681862831115725
chickenpox,STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.1573013067245483
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0813442468643188
chickenpox,STGCN,GConvGRU,0.5,rand,4,32.0,cubic,50.0,1.1308070421218872
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,linear,50.0,1.0251102447509766
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,16.0,cubic,50.0,1.0107189416885376
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,linear,50.0,1.0448987483978271
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,24.0,cubic,50.0,1.0355807542800903
chickenpox,IT-STGCN,GConvGRU,0.5,rand,4,32.0,linear,50.0,1.0257972478866575
